0,0,0
8,119,79
8,119,111
8,119,143
8,119,175
8,119,207
8,119,239
0,0,0
0,0,0
8,135,79
8,135,111
8,135,143
8,135,175
8,135,207
8,135,239
0,0,0
0,0,0
8,151,79
8,151,111
8,151,143
8,151,175
8,151,207
8,151,239
0,0,0
0,0,0
8,167,79
8,167,111
8,167,143
8,167,175
8,167,207
8,167,239
0,0,0
0,0,0
8,183,79
8,183,111
8,183,143
8,183,175
8,183,207
8,183,239
0,0,0
0,0,0
8,199,79
8,199,111
8,199,143
8,199,175
8,199,207
8,199,239
0,0,0
0,0,0
8,215,79
8,215,111
8,215,143
8,215,175
8,215,207
8,215,239
0,0,0
0,0,0
8,231,79
8,231,111
8,231,143
8,231,175
8,231,207
8,231,239
0,0,0
0,0,0
8,247,79
8,247,111
8,247,143
8,247,175
8,247,207
8,247,239
0,0,0
0,0,0
13,7,79
13,7,111
13,7,143
13,7,175
13,7,207
255,255,255
0,0,0
0,0,0
13,23,79
13,23,111
13,23,143
13,23,175
13,23,207
255,255,255
0,0,0
0,0,0
13,39,79
13,39,111
13,39,143
13,39,175
13,39,207
255,255,255
0,0,0
0,0,0
13,55,79
13,55,111
13,55,143
13,55,175
13,55,207
255,255,255
0,0,0
0,0,0
13,71,79
13,71,111
13,71,143
13,71,175
13,71,207
13,71,239
0,0,0
0,0,0
13,87,79
13,87,111
13,87,143
13,87,175
13,87,207
13,87,239
0,0,0
0,0,0
13,103,79
13,103,111
13,103,143
13,103,175
13,103,207
13,103,239
0,0,0
0,0,0
13,119,79
13,119,111
13,119,143
13,119,175
13,119,207
13,119,239
0,0,0
0,0,0
13,135,79
13,135,111
13,135,143
13,135,175
13,135,207
13,135,239
0,0,0
0,0,0
13,151,79
13,151,111
13,151,143
13,151,175
13,151,207
13,151,239
0,0,0
0,0,0
13,167,79
13,167,111
13,167,143
13,167,175
13,167,207
13,167,239
0,0,0
0,0,0
13,183,79
13,183,111
13,183,143
13,183,175
13,183,207
13,183,239
0,0,0
0,0,0
13,199,79
13,199,111
13,199,143
13,199,175
13,199,207
13,199,239
0,0,0
0,0,0
13,215,79
13,215,111
13,215,143
13,215,175
13,215,207
13,215,239
0,0,0
0,0,0
13,231,79
13,231,111
13,231,143
13,231,175
13,231,207
13,231,239
0,0,0
0,0,0
13,247,79
13,247,111
13,247,143
13,247,175
13,247,207
13,247,239
0,0,0
0,0,0
19,7,79
19,7,111
19,7,143
19,7,175
19,7,207
255,255,255
0,0,0
0,0,0
19,23,79
19,23,111
19,23,143
19,23,175
19,23,207
255,255,255
0,0,0
0,0,0
19,39,79
19,39,111
19,39,143
19,39,175
19,39,207
255,255,255
0,0,0
0,0,0
19,55,79
19,55,111
19,55,143
19,55,175
19,55,207
255,255,255
0,0,0
0,0,0
19,71,79
19,71,111
19,71,143
19,71,175
19,71,207
19,71,239
0,0,0
0,0,0
19,87,79
19,87,111
19,87,143
19,87,175
19,87,207
19,87,239
0,0,0
0,0,0
19,103,79
19,103,111
19,103,143
19,103,175
19,103,207
19,103,239
0,0,0
0,0,0
19,119,79
19,119,111
19,119,143
19,119,175
19,119,207
19,119,239
0,0,0
0,0,0
19,135,79
19,135,111
19,135,143
19,135,175
19,135,207
19,135,239
0,0,0
0,0,0
19,151,79
19,151,111
19,151,143
19,151,175
19,151,207
19,151,239
0,0,0
0,0,0
19,167,79
19,167,111
19,167,143
19,167,175
19,167,207
19,167,239
0,0,0
0,0,0
19,183,79
19,183,111
19,183,143
19,183,175
19,183,207
19,183,239
0,0,0
0,0,0
19,199,79
19,199,111
19,199,143
19,199,175
19,199,207
19,199,239
0,0,0
0,0,0
19,215,79
19,215,111
19,215,143
19,215,175
19,215,207
19,215,239
0,0,0
0,0,0
19,231,79
19,231,111
19,231,143
19,231,175
19,231,207
19,231,239
0,0,0
0,0,0
19,247,79
19,247,111
19,247,143
19,247,175
19,247,207
19,247,239
0,0,0
0,0,0
25,7,79
25,7,111
25,7,143
25,7,175
25,7,207
255,255,255
0,0,0
0,0,0
25,23,79
25,23,111
25,23,143
25,23,175
25,23,207
255,255,255
0,0,0
0,0,0
25,39,79
25,39,111
25,39,143
25,39,175
25,39,207
255,255,255
0,0,0
0,0,0
25,55,79
25,55,111
25,55,143
25,55,175
25,55,207
255,255,255
0,0,0
0,0,0
25,71,79
25,71,111
25,71,143
25,71,175
25,71,207
25,71,239
0,0,0
0,0,0
25,87,79
25,87,111
25,87,143
25,87,175
25,87,207
25,87,239
0,0,0
0,0,0
25,103,79
25,103,111
25,103,143
25,103,175
25,103,207
25,103,239
0,0,0
0,0,0
25,119,79
25,119,111
25,119,143
25,119,175
25,119,207
25,119,239
0,0,0
0,0,0
25,135,79
25,135,111
25,135,143
25,135,175
25,135,207
25,135,239
0,0,0
0,0,0
25,151,79
25,151,111
25,151,143
25,151,175
25,151,207
25,151,239
0,0,0
0,0,0
25,167,79
25,167,111
25,167,143
25,167,175
25,167,207
25,167,239
0,0,0
0,0,0
25,183,79
25,183,111
25,183,143
25,183,175
25,183,207
25,183,239
0,0,0
0,0,0
25,199,79
25,199,111
25,199,143
25,199,175
25,199,207
25,199,239
0,0,0
0,0,0
25,215,79
25,215,111
25,215,143
25,215,175
25,215,207
25,215,239
0,0,0
0,0,0
25,231,79
25,231,111
25,231,143
25,231,175
25,231,207
25,231,239
0,0,0
0,0,0
25,247,79
25,247,111
25,247,143
25,247,175
25,247,207
25,247,239
0,0,0
0,0,0
30,7,79
30,7,111
30,7,143
30,7,175
30,7,207
255,255,255
0,0,0
0,0,0
30,23,79
30,23,111
30,23,143
30,23,175
30,23,207
255,255,255
0,0,0
0,0,0
30,39,79
30,39,111
30,39,143
30,39,175
30,39,207
255,255,255
0,0,0
0,0,0
30,55,79
30,55,111
30,55,143
30,55,175
30,55,207
255,255,255
0,0,0
0,0,0
30,71,79
30,71,111
30,71,143
30,71,175
30,71,207
30,71,239
0,0,0
0,0,0
30,87,79
30,87,111
30,87,143
30,87,175
30,87,207
30,87,239
0,0,0
0,0,0
30,103,79
30,103,111
30,103,143
30,103,175
30,103,207
30,103,239
0,0,0
0,0,0
30,119,79
30,119,111
30,119,143
30,119,175
30,119,207
30,119,239
0,0,0
0,0,0
30,135,79
30,135,111
30,135,143
30,135,175
30,135,207
30,135,239
0,0,0
0,0,0
30,151,79
30,151,111
30,151,143
30,151,175
30,151,207
30,151,239
0,0,0
0,0,0
30,167,79
30,167,111
30,167,143
30,167,175
30,167,207
30,167,239
0,0,0
0,0,0
30,183,79
30,183,111
30,183,143
30,183,175
30,183,207
30,183,239
0,0,0
0,0,0
30,199,79
30,199,111
30,199,143
30,199,175
30,199,207
30,199,239
0,0,0
0,0,0
30,215,79
30,215,111
30,215,143
30,215,175
30,215,207
30,215,239
0,0,0
0,0,0
30,231,79
30,231,111
30,231,143
30,231,175
30,231,207
30,231,239
0,0,0
0,0,0
30,247,79
30,247,111
30,247,143
30,247,175
30,247,207
30,247,239
0,0,0
0,0,0
36,7,79
36,7,111
36,7,143
36,7,175
36,7,207
255,255,255
0,0,0
0,0,0
36,23,79
36,23,111
36,23,143
36,23,175
36,23,207
255,255,255
0,0,0
0,0,0
36,39,79
36,39,111
36,39,143
36,39,175
36,39,207
255,255,255
0,0,0
0,0,0
36,55,79
36,55,111
36,55,143
36,55,175
36,55,207
255,255,255
0,0,0
0,0,0
36,71,79
36,71,111
36,71,143
36,71,175
36,71,207
36,71,239
0,0,0
0,0,0
36,87,79
36,87,111
36,87,143
36,87,175
36,87,207
36,87,239
0,0,0
0,0,0
36,103,79
36,103,111
36,103,143
36,103,175
36,103,207
36,103,239
0,0,0
0,0,0
36,119,79
36,119,111
36,119,143
36,119,175
36,119,207
36,119,239
0,0,0
0,0,0
36,135,79
36,135,111
36,135,143
36,135,175
36,135,207
36,135,239
0,0,0
0,0,0
36,151,79
36,151,111
36,151,143
36,151,175
36,151,207
36,151,239
0,0,0
0,0,0
36,167,79
36,167,111
36,167,143
36,167,175
36,167,207
36,167,239
0,0,0
0,0,0
36,183,79
36,183,111
36,183,143
36,183,175
36,183,207
36,183,239
0,0,0
0,0,0
36,199,79
36,199,111
36,199,143
36,199,175
36,199,207
36,199,239
0,0,0
0,0,0
36,215,79
36,215,111
36,215,143
36,215,175
36,215,207
36,215,239
0,0,0
0,0,0
36,231,79
36,231,111
36,231,143
36,231,175
36,231,207
36,231,239
0,0,0
0,0,0
36,247,79
36,247,111
36,247,143
36,247,175
36,247,207
36,247,239
0,0,0
0,0,0
41,7,79
41,7,111
41,7,143
41,7,175
41,7,207
255,255,255
0,0,0
0,0,0
41,23,79
41,23,111
41,23,143
41,23,175
41,23,207
255,255,255
0,0,0
0,0,0
41,39,79
41,39,111
41,39,143
41,39,175
41,39,207
255,255,255
0,0,0
0,0,0
41,55,79
41,55,111
41,55,143
41,55,175
41,55,207
255,255,255
0,0,0
0,0,0
41,71,79
41,71,111
41,71,143
41,71,175
41,71,207
41,71,239
0,0,0
0,0,0
41,87,79
41,87,111
41,87,143
41,87,175
41,87,207
41,87,239
0,0,0
0,0,0
41,103,79
41,103,111
41,103,143
41,103,175
41,103,207
41,103,239
0,0,0
0,0,0
41,119,79
41,119,111
41,119,143
41,119,175
41,119,207
41,119,239
0,0,0
0,0,0
41,135,79
41,135,111
41,135,143
41,135,175
41,135,207
41,135,239
0,0,0
0,0,0
41,151,79
41,151,111
41,151,143
41,151,175
41,151,207
41,151,239
0,0,0
0,0,0
41,167,79
41,167,111
41,167,143
41,167,175
41,167,207
41,167,239
0,0,0
0,0,0
41,183,79
41,183,111
41,183,143
41,183,175
41,183,207
41,183,239
0,0,0
0,0,0
41,199,79
41,199,111
41,199,143
41,199,175
41,199,207
41,199,239
0,0,0
0,0,0
41,215,79
41,215,111
41,215,143
41,215,175
41,215,207
41,215,239
0,0,0
0,0,0
41,231,79
41,231,111
41,231,143
41,231,175
41,231,207
41,231,239
0,0,0
0,0,0
41,247,79
41,247,111
41,247,143
41,247,175
41,247,207
41,247,239
0,0,0
0,0,0
47,7,79
47,7,111
47,7,143
47,7,175
47,7,207
255,255,255
0,0,0
0,0,0
47,23,79
47,23,111
47,23,143
47,23,175
47,23,207
255,255,255
0,0,0
0,0,0
47,39,79
47,39,111
47,39,143
47,39,175
47,39,207
255,255,255
0,0,0
0,0,0
47,55,79
47,55,111
47,55,143
47,55,175
47,55,207
255,255,255
0,0,0
0,0,0
47,71,79
47,71,111
47,71,143
47,71,175
47,71,207
47,71,239
0,0,0
0,0,0
47,87,79
47,87,111
47,87,143
47,87,175
47,87,207
47,87,239
0,0,0
0,0,0
47,103,79
47,103,111
47,103,143
47,103,175
47,103,207
47,103,239
0,0,0
0,0,0
47,119,79
47,119,111
47,119,143
47,119,175
47,119,207
47,119,239
0,0,0
0,0,0
47,135,79
47,135,111
47,135,143
47,135,175
47,135,207
47,135,239
0,0,0
0,0,0
47,151,79
47,151,111
47,151,143
47,151,175
47,151,207
47,151,239
0,0,0
0,0,0
47,167,79
47,167,111
47,167,143
47,167,175
47,167,207
47,167,239
0,0,0
0,0,0
47,183,79
47,183,111
47,183,143
47,183,175
47,183,207
47,183,239
0,0,0
0,0,0
47,199,79
47,199,111
47,199,143
47,199,175
47,199,207
47,199,239
0,0,0
0,0,0
47,215,79
47,215,111
47,215,143
47,215,175
47,215,207
47,215,239
0,0,0
0,0,0
47,231,79
47,231,111
47,231,143
47,231,175
47,231,207
47,231,239
0,0,0
0,0,0
47,247,79
47,247,111
47,247,143
47,247,175
47,247,207
47,247,239
0,0,0
0,0,0
53,7,79
53,7,111
53,7,143
53,7,175
53,7,207
255,255,255
0,0,0
0,0,0
53,23,79
53,23,111
53,23,143
53,23,175
53,23,207
255,255,255
0,0,0
0,0,0
53,39,79
53,39,111
53,39,143
53,39,175
53,39,207
255,255,255
0,0,0
0,0,0
53,55,79
53,55,111
53,55,143
53,55,175
53,55,207
255,255,255
0,0,0
0,0,0
53,71,79
53,71,111
53,71,143
53,71,175
53,71,207
53,71,239
0,0,0
0,0,0
53,87,79
53,87,111
53,87,143
53,87,175
53,87,207
53,87,239
0,0,0
0,0,0
53,103,79
53,103,111
53,103,143
53,103,175
53,103,207
53,103,239
0,0,0
0,0,0
53,119,79
53,119,111
53,119,143
53,119,175
53,119,207
53,119,239
0,0,0
0,0,0
53,135,79
53,135,111
53,135,143
53,135,175
53,135,207
53,135,239
0,0,0
0,0,0
53,151,79
53,151,111
53,151,143
53,151,175
53,151,207
53,151,239
0,0,0
0,0,0
53,167,79
53,167,111
53,167,143
53,167,175
53,167,207
53,167,239
0,0,0
0,0,0
53,183,79
53,183,111
53,183,143
53,183,175
53,183,207
53,183,239
0,0,0
0,0,0
53,199,79
53,199,111
53,199,143
53,199,175
53,199,207
53,199,239
0,0,0
0,0,0
53,215,79
53,215,111
53,215,143
53,215,175
53,215,207
53,215,239
0,0,0
0,0,0
53,231,79
53,231,111
53,231,143
53,231,175
53,231,207
53,231,239
0,0,0
0,0,0
53,247,79
53,247,111
53,247,143
53,247,175
53,247,207
53,247,239
0,0,0
0,0,0
58,7,79
58,7,111
58,7,143
58,7,175
58,7,207
255,255,255
0,0,0
0,0,0
58,23,79
58,23,111
58,23,143
58,23,175
58,23,207
255,255,255
0,0,0
0,0,0
58,39,79
58,39,111
58,39,143
58,39,175
58,39,207
255,255,255
0,0,0
0,0,0
58,55,79
58,55,111
58,55,143
58,55,175
58,55,207
255,255,255
0,0,0
0,0,0
58,71,79
58,71,111
58,71,143
58,71,175
58,71,207
58,71,239
0,0,0
0,0,0
58,87,79
58,87,111
58,87,143
58,87,175
58,87,207
58,87,239
0,0,0
0,0,0
58,103,79
58,103,111
58,103,143
58,103,175
58,103,207
58,103,239
0,0,0
0,0,0
58,119,79
58,119,111
58,119,143
58,119,175
58,119,207
58,119,239
0,0,0
0,0,0
58,135,79
58,135,111
58,135,143
58,135,175
58,135,207
58,135,239
0,0,0
0,0,0
58,151,79
58,151,111
58,151,143
58,151,175
58,151,207
58,151,239
0,0,0
0,0,0
58,167,79
58,167,111
58,167,143
58,167,175
58,167,207
58,167,239
0,0,0
0,0,0
58,183,79
58,183,111
58,183,143
58,183,175
58,183,207
58,183,239
0,0,0
0,0,0
58,199,79
58,199,111
58,199,143
58,199,175
58,199,207
58,199,239
0,0,0
0,0,0
58,215,79
58,215,111
58,215,143
58,215,175
58,215,207
58,215,239
0,0,0
0,0,0
58,231,79
58,231,111
58,231,143
58,231,175
58,231,207
58,231,239
0,0,0
0,0,0
58,247,79
58,247,111
58,247,143
58,247,175
58,247,207
58,247,239
0,0,0
0,0,0
64,7,79
64,7,111
64,7,143
64,7,175
64,7,207
255,255,255
0,0,0
0,0,0
64,23,79
64,23,111
64,23,143
64,23,175
64,23,207
255,255,255
0,0,0
0,0,0
64,39,79
64,39,111
64,39,143
64,39,175
64,39,207
255,255,255
0,0,0
0,0,0
64,55,79
64,55,111
64,55,143
64,55,175
64,55,207
255,255,255
0,0,0
0,0,0
64,71,79
64,71,111
64,71,143
64,71,175
64,71,207
64,71,239
0,0,0
0,0,0
64,87,79
64,87,111
64,87,143
64,87,175
64,87,207
64,87,239
0,0,0
0,0,0
64,103,79
64,103,111
64,103,143
64,103,175
64,103,207
64,103,239
0,0,0
0,0,0
64,119,79
64,119,111
64,119,143
64,119,175
64,119,207
64,119,239
0,0,0
0,0,0
64,135,79
64,135,111
64,135,143
64,135,175
64,135,207
64,135,239
0,0,0
0,0,0
64,151,79
64,151,111
64,151,143
64,151,175
64,151,207
64,151,239
0,0,0
0,0,0
64,167,79
64,167,111
64,167,143
64,167,175
64,167,207
64,167,239
0,0,0
0,0,0
64,183,79
64,183,111
64,183,143
64,183,175
64,183,207
64,183,239
0,0,0
0,0,0
64,199,79
64,199,111
64,199,143
64,199,175
64,199,207
64,199,239
0,0,0
0,0,0
64,215,79
64,215,111
64,215,143
64,215,175
64,215,207
64,215,239
0,0,0
0,0,0
64,231,79
64,231,111
64,231,143
64,231,175
64,231,207
64,231,239
0,0,0
0,0,0
64,247,79
64,247,111
64,247,143
64,247,175
64,247,207
64,247,239
0,0,0
0,0,0
69,7,79
69,7,111
69,7,143
69,7,175
69,7,207
255,255,255
0,0,0
0,0,0
69,23,79
69,23,111
69,23,143
69,23,175
69,23,207
255,255,255
0,0,0
0,0,0
69,39,79
69,39,111
69,39,143
69,39,175
69,39,207
255,255,255
0,0,0
0,0,0
69,55,79
69,55,111
69,55,143
69,55,175
69,55,207
255,255,255
0,0,0
0,0,0
69,71,79
69,71,111
69,71,143
69,71,175
69,71,207
69,71,239
0,0,0
0,0,0
69,87,79
69,87,111
69,87,143
69,87,175
69,87,207
69,87,239
0,0,0
0,0,0
69,103,79
69,103,111
69,103,143
69,103,175
69,103,207
69,103,239
0,0,0
0,0,0
69,119,79
69,119,111
69,119,143
69,119,175
69,119,207
69,119,239
0,0,0
0,0,0
69,135,79
69,135,111
69,135,143
69,135,175
69,135,207
69,135,239
0,0,0
0,0,0
69,151,79
69,151,111
69,151,143
69,151,175
69,151,207
69,151,239
0,0,0
0,0,0
69,167,79
69,167,111
69,167,143
69,167,175
69,167,207
69,167,239
0,0,0
0,0,0
69,183,79
69,183,111
69,183,143
69,183,175
69,183,207
69,183,239
0,0,0
0,0,0
69,199,79
69,199,111
69,199,143
69,199,175
69,199,207
69,199,239
0,0,0
0,0,0
69,215,79
69,215,111
69,215,143
69,215,175
69,215,207
69,215,239
0,0,0
0,0,0
69,231,79
69,231,111
69,231,143
69,231,175
69,231,207
69,231,239
0,0,0
0,0,0
69,247,79
69,247,111
69,247,143
69,247,175
69,247,207
69,247,239
0,0,0
0,0,0
75,7,79
75,7,111
75,7,143
75,7,175
75,7,207
255,255,255
0,0,0
0,0,0
75,23,79
75,23,111
75,23,143
75,23,175
75,23,207
255,255,255
0,0,0
0,0,0
75,39,79
75,39,111
75,39,143
75,39,175
75,39,207
255,255,255
0,0,0
0,0,0
75,55,79
75,55,111
75,55,143
75,55,175
75,55,207
255,255,255
0,0,0
0,0,0
75,71,79
75,71,111
75,71,143
75,71,175
75,71,207
75,71,239
0,0,0
0,0,0
75,87,79
75,87,111
75,87,143
75,87,175
75,87,207
75,87,239
0,0,0
0,0,0
75,103,79
75,103,111
75,103,143
75,103,175
75,103,207
75,103,239
0,0,0
0,0,0
75,119,79
75,119,111
75,119,143
75,119,175
75,119,207
75,119,239
0,0,0
0,0,0
75,135,79
75,135,111
75,135,143
75,135,175
75,135,207
75,135,239
0,0,0
0,0,0
75,151,79
75,151,111
75,151,143
75,151,175
75,151,207
75,151,239
0,0,0
0,0,0
75,167,79
75,167,111
75,167,143
75,167,175
75,167,207
75,167,239
0,0,0
0,0,0
75,183,79
75,183,111
75,183,143
75,183,175
75,183,207
75,183,239
0,0,0
0,0,0
75,199,79
75,199,111
75,199,143
75,199,175
75,199,207
75,199,239
0,0,0
0,0,0
75,215,79
75,215,111
75,215,143
75,215,175
75,215,207
75,215,239
0,0,0
0,0,0
75,231,79
75,231,111
75,231,143
75,231,175
75,231,207
75,231,239
0,0,0
0,0,0
75,247,79
75,247,111
75,247,143
75,247,175
75,247,207
75,247,239
0,0,0
0,0,0
81,7,79
81,7,111
81,7,143
81,7,175
81,7,207
255,255,255
0,0,0
0,0,0
81,23,79
81,23,111
81,23,143
81,23,175
81,23,207
255,255,255
0,0,0
0,0,0
81,39,79
81,39,111
81,39,143
81,39,175
81,39,207
255,255,255
0,0,0
0,0,0
81,55,79
81,55,111
81,55,143
81,55,175
81,55,207
255,255,255
0,0,0
0,0,0
81,71,79
81,71,111
81,71,143
81,71,175
81,71,207
81,71,239
0,0,0
0,0,0
81,87,79
81,87,111
81,87,143
81,87,175
81,87,207
81,87,239
0,0,0
0,0,0
81,103,79
81,103,111
81,103,143
81,103,175
81,103,207
81,103,239
0,0,0
0,0,0
81,119,79
81,119,111
81,119,143
81,119,175
81,119,207
81,119,239
0,0,0
0,0,0
81,135,79
81,135,111
81,135,143
81,135,175
81,135,207
81,135,239
0,0,0
0,0,0
81,151,79
81,151,111
81,151,143
81,151,175
81,151,207
81,151,239
0,0,0
0,0,0
81,167,79
81,167,111
81,167,143
81,167,175
81,167,207
81,167,239
0,0,0
0,0,0
81,183,79
81,183,111
81,183,143
81,183,175
81,183,207
81,183,239
0,0,0
0,0,0
81,199,79
81,199,111
81,199,143
81,199,175
81,199,207
81,199,239
0,0,0
0,0,0
81,215,79
81,215,111
81,215,143
81,215,175
81,215,207
81,215,239
0,0,0
0,0,0
81,231,79
81,231,111
81,231,143
81,231,175
81,231,207
81,231,239
0,0,0
0,0,0
81,247,79
81,247,111
81,247,143
81,247,175
81,247,207
81,247,239
0,0,0
0,0,0
86,7,79
86,7,111
86,7,143
86,7,175
86,7,207
255,255,255
0,0,0
0,0,0
86,23,79
86,23,111
86,23,143
86,23,175
86,23,207
255,255,255
0,0,0
0,0,0
86,39,79
86,39,111
86,39,143
86,39,175
86,39,207
255,255,255
0,0,0
0,0,0
86,55,79
86,55,111
86,55,143
86,55,175
86,55,207
255,255,255
0,0,0
0,0,0
86,71,79
86,71,111
86,71,143
86,71,175
86,71,207
86,71,239
0,0,0
0,0,0
86,87,79
86,87,111
86,87,143
86,87,175
86,87,207
86,87,239
0,0,0
0,0,0
86,103,79
86,103,111
86,103,143
86,103,175
86,103,207
86,103,239
0,0,0
0,0,0
86,119,79
86,119,111
86,119,143
86,119,175
86,119,207
86,119,239
0,0,0
0,0,0
86,135,79
86,135,111
86,135,143
86,135,175
86,135,207
86,135,239
0,0,0
0,0,0
86,151,79
86,151,111
86,151,143
86,151,175
86,151,207
86,151,239
0,0,0
0,0,0
86,167,79
86,167,111
86,167,143
86,167,175
86,167,207
86,167,239
0,0,0
0,0,0
86,183,79
86,183,111
86,183,143
86,183,175
86,183,207
86,183,239
0,0,0
0,0,0
86,199,79
86,199,111
86,199,143
86,199,175
86,199,207
86,199,239
0,0,0
0,0,0
86,215,79
86,215,111
86,215,143
86,215,175
86,215,207
86,215,239
0,0,0
0,0,0
86,231,79
86,231,111
86,231,143
86,231,175
86,231,207
86,231,239
0,0,0
0,0,0
86,247,79
86,247,111
86,247,143
86,247,175
86,247,207
86,247,239
0,0,0
0,0,0
92,7,79
92,7,111
92,7,143
92,7,175
92,7,207
255,255,255
0,0,0
0,0,0
92,23,79
92,23,111
92,23,143
92,23,175
92,23,207
255,255,255
0,0,0
0,0,0
92,39,79
92,39,111
92,39,143
92,39,175
92,39,207
255,255,255
0,0,0
0,0,0
92,55,79
92,55,111
92,55,143
92,55,175
92,55,207
255,255,255
0,0,0
0,0,0
92,71,79
92,71,111
92,71,143
92,71,175
92,71,207
92,71,239
0,0,0
0,0,0
92,87,79
92,87,111
92,87,143
92,87,175
92,87,207
92,87,239
0,0,0
0,0,0
92,103,79
92,103,111
92,103,143
92,103,175
92,103,207
92,103,239
0,0,0
0,0,0
92,119,79
92,119,111
92,119,143
92,119,175
92,119,207
92,119,239
0,0,0
0,0,0
92,135,79
92,135,111
92,135,143
92,135,175
92,135,207
92,135,239
0,0,0
0,0,0
92,151,79
92,151,111
92,151,143
92,151,175
92,151,207
92,151,239
0,0,0
0,0,0
92,167,79
92,167,111
92,167,143
92,167,175
92,167,207
92,167,239
0,0,0
0,0,0
92,183,79
92,183,111
92,183,143
92,183,175
92,183,207
92,183,239
0,0,0
0,0,0
92,199,79
92,199,111
92,199,143
92,199,175
92,199,207
92,199,239
0,0,0
0,0,0
92,215,79
92,215,111
92,215,143
92,215,175
92,215,207
92,215,239
0,0,0
0,0,0
92,231,79
92,231,111
92,231,143
92,231,175
92,231,207
92,231,239
0,0,0
0,0,0
92,247,79
92,247,111
92,247,143
92,247,175
92,247,207
92,247,239
0,0,0
0,0,0
97,7,79
97,7,111
97,7,143
97,7,175
97,7,207
255,255,255
0,0,0
0,0,0
97,23,79
97,23,111
97,23,143
97,23,175
97,23,207
255,255,255
0,0,0
0,0,0
97,39,79
97,39,111
97,39,143
97,39,175
97,39,207
255,255,255
0,0,0
0,0,0
97,55,79
97,55,111
97,55,143
97,55,175
97,55,207
255,255,255
0,0,0
0,0,0
97,71,79
97,71,111
97,71,143
97,71,175
97,71,207
97,71,239
0,0,0
0,0,0
97,87,79
97,87,111
97,87,143
97,87,175
97,87,207
97,87,239
0,0,0
0,0,0
97,103,79
97,103,111
97,103,143
97,103,175
97,103,207
97,103,239
0,0,0
0,0,0
97,119,79
97,119,111
97,119,143
97,119,175
97,119,207
97,119,239
0,0,0
0,0,0
97,135,79
97,135,111
97,135,143
97,135,175
97,135,207
97,135,239
0,0,0
0,0,0
97,151,79
97,151,111
97,151,143
97,151,175
97,151,207
97,151,239
0,0,0
0,0,0
97,167,79
97,167,111
97,167,143
97,167,175
97,167,207
97,167,239
0,0,0
0,0,0
97,183,79
97,183,111
97,183,143
97,183,175
97,183,207
97,183,239
0,0,0
0,0,0
97,199,79
97,199,111
97,199,143
97,199,175
97,199,207
97,199,239
0,0,0
0,0,0
97,215,79
97,215,111
97,215,143
97,215,175
97,215,207
97,215,239
0,0,0
0,0,0
97,231,79
97,231,111
97,231,143
97,231,175
97,231,207
97,231,239
0,0,0
0,0,0
97,247,79
97,247,111
97,247,143
97,247,175
97,247,207
97,247,239
0,0,0
0,0,0
103,7,79
103,7,111
103,7,143
103,7,175
103,7,207
255,255,255
0,0,0
0,0,0
103,23,79
103,23,111
103,23,143
103,23,175
103,23,207
255,255,255
0,0,0
0,0,0
103,39,79
103,39,111
103,39,143
103,39,175
103,39,207
255,255,255
0,0,0
0,0,0
103,55,79
103,55,111
103,55,143
