(5, 0, 95),(11, 15, 127)
(5, 0, 127),(11, 15, 159)
(5, 0, 159),(11, 15, 191)
(5, 0, 191),(11, 15, 223)
(5, 0, 223),(11, 15, 255)
(5, 15, 0),(11, 31, 31)
(5, 15, 31),(11, 31, 63)
(5, 15, 63),(11, 31, 95)
(5, 15, 95),(11, 31, 127)
(5, 15, 127),(11, 31, 159)
(5, 15, 159),(11, 31, 191)
(5, 15, 191),(11, 31, 223)
(5, 15, 223),(11, 31, 255)
(5, 31, 0),(11, 47, 31)
(5, 31, 31),(11, 47, 63)
(5, 31, 63),(11, 47, 95)
(5, 31, 95),(11, 47, 127)
(5, 31, 127),(11, 47, 159)
(5, 31, 159),(11, 47, 191)
(5, 31, 191),(11, 47, 223)
(5, 31, 223),(11, 47, 255)
(5, 47, 0),(11, 63, 31)
(5, 47, 31),(11, 63, 63)
(5, 47, 63),(11, 63, 95)
(5, 47, 95),(11, 63, 127)
(5, 47, 127),(11, 63, 159)
(5, 47, 159),(11, 63, 191)
(5, 47, 191),(11, 63, 223)
(5, 47, 223),(11, 63, 255)
(5, 63, 0),(11, 79, 31)
(5, 63, 31),(11, 79, 63)
(5, 63, 63),(11, 79, 95)
(5, 63, 95),(11, 79, 127)
(5, 63, 127),(11, 79, 159)
(5, 63, 159),(11, 79, 191)
(5, 63, 191),(11, 79, 223)
(5, 63, 223),(11, 79, 255)
(5, 79, 0),(11, 95, 31)
(5, 79, 31),(11, 95, 63)
(5, 79, 63),(11, 95, 95)
(5, 79, 95),(11, 95, 127)
(5, 79, 127),(11, 95, 159)
(5, 79, 159),(11, 95, 191)
(5, 79, 191),(11, 95, 223)
(5, 79, 223),(11, 95, 255)
(5, 95, 0),(11, 111, 31)
(5, 95, 31),(11, 111, 63)
(5, 95, 63),(11, 111, 95)
(5, 95, 95),(11, 111, 127)
(5, 95, 127),(11, 111, 159)
(5, 95, 159),(11, 111, 191)
(5, 95, 191),(11, 111, 223)
(5, 95, 223),(11, 111, 255)
(5, 111, 0),(11, 127, 31)
(5, 111, 31),(11, 127, 63)
(5, 111, 63),(11, 127, 95)
(5, 111, 95),(11, 127, 127)
(5, 111, 127),(11, 127, 159)
(5, 111, 159),(11, 127, 191)
(5, 111, 191),(11, 127, 223)
(5, 111, 223),(11, 127, 255)
(5, 127, 0),(11, 143, 31)
(5, 127, 31),(11, 143, 63)
(5, 127, 63),(11, 143, 95)
(5, 127, 95),(11, 143, 127)
(5, 127, 127),(11, 143, 159)
(5, 127, 159),(11, 143, 191)
(5, 127, 191),(11, 143, 223)
(5, 127, 223),(11, 143, 255)
(5, 143, 0),(11, 159, 31)
(5, 143, 31),(11, 159, 63)
(5, 143, 63),(11, 159, 95)
(5, 143, 95),(11, 159, 127)
(5, 143, 127),(11, 159, 159)
(5, 143, 159),(11, 159, 191)
(5, 143, 191),(11, 159, 223)
(5, 143, 223),(11, 159, 255)
(5, 159, 0),(11, 175, 31)
(5, 159, 31),(11, 175, 63)
(5, 159, 63),(11, 175, 95)
(5, 159, 95),(11, 175, 127)
(5, 159, 127),(11, 175, 159)
(5, 159, 159),(11, 175, 191)
(5, 159, 191),(11, 175, 223)
(5, 159, 223),(11, 175, 255)
(5, 175, 0),(11, 191, 31)
(5, 175, 31),(11, 191, 63)
(5, 175, 63),(11, 191, 95)
(5, 175, 95),(11, 191, 127)
(5, 175, 127),(11, 191, 159)
(5, 175, 159),(11, 191, 191)
(5, 175, 191),(11, 191, 223)
(5, 175, 223),(11, 191, 255)
(5, 191, 0),(11, 207, 31)
(5, 191, 31),(11, 207, 63)
(5, 191, 63),(11, 207, 95)
(5, 191, 95),(11, 207, 127)
(5, 191, 127),(11, 207, 159)
(5, 191, 159),(11, 207, 191)
(5, 191, 191),(11, 207, 223)
(5, 191, 223),(11, 207, 255)
(5, 207, 0),(11, 223, 31)
(5, 207, 31),(11, 223, 63)
(5, 207, 63),(11, 223, 95)
(5, 207, 95),(11, 223, 127)
(5, 207, 127),(11, 223, 159)
(5, 207, 159),(11, 223, 191)
(5, 207, 191),(11, 223, 223)
(5, 207, 223),(11, 223, 255)
(5, 223, 0),(11, 239, 31)
(5, 223, 31),(11, 239, 63)
(5, 223, 63),(11, 239, 95)
(5, 223, 95),(11, 239, 127)
(5, 223, 127),(11, 239, 159)
(5, 223, 159),(11, 239, 191)
(5, 223, 191),(11, 239, 223)
(5, 223, 223),(11, 239, 255)
(5, 239, 0),(11, 255, 31)
(5, 239, 31),(11, 255, 63)
(5, 239, 63),(11, 255, 95)
(5, 239, 95),(11, 255, 127)
(5, 239, 127),(11, 255, 159)
(5, 239, 159),(11, 255, 191)
(5, 239, 191),(11, 255, 223)
(5, 239, 223),(11, 255, 255)
(11, 0, 0),(16, 15, 31)
(11, 0, 31),(16, 15, 63)
(11, 0, 63),(16, 15, 95)
(11, 0, 95),(16, 15, 127)
(11, 0, 127),(16, 15, 159)
(11, 0, 159),(16, 15, 191)
(11, 0, 191),(16, 15, 223)
(11, 0, 223),(16, 15, 255)
(11, 15, 0),(16, 31, 31)
(11, 15, 31),(16, 31, 63)
(11, 15, 63),(16, 31, 95)
(11, 15, 95),(16, 31, 127)
(11, 15, 127),(16, 31, 159)
(11, 15, 159),(16, 31, 191)
(11, 15, 191),(16, 31, 223)
(11, 15, 223),(16, 31, 255)
(11, 31, 0),(16, 47, 31)
(11, 31, 31),(16, 47, 63)
(11, 31, 63),(16, 47, 95)
(11, 31, 95),(16, 47, 127)
(11, 31, 127),(16, 47, 159)
(11, 31, 159),(16, 47, 191)
(11, 31, 191),(16, 47, 223)
(11, 31, 223),(16, 47, 255)
(11, 47, 0),(16, 63, 31)
(11, 47, 31),(16, 63, 63)
(11, 47, 63),(16, 63, 95)
(11, 47, 95),(16, 63, 127)
(11, 47, 127),(16, 63, 159)
(11, 47, 159),(16, 63, 191)
(11, 47, 191),(16, 63, 223)
(11, 47, 223),(16, 63, 255)
(11, 63, 0),(16, 79, 31)
(11, 63, 31),(16, 79, 63)
(11, 63, 63),(16, 79, 95)
(11, 63, 95),(16, 79, 127)
(11, 63, 127),(16, 79, 159)
(11, 63, 159),(16, 79, 191)
(11, 63, 191),(16, 79, 223)
(11, 63, 223),(16, 79, 255)
(11, 79, 0),(16, 95, 31)
(11, 79, 31),(16, 95, 63)
(11, 79, 63),(16, 95, 95)
(11, 79, 95),(16, 95, 127)
(11, 79, 127),(16, 95, 159)
(11, 79, 159),(16, 95, 191)
(11, 79, 191),(16, 95, 223)
(11, 79, 223),(16, 95, 255)
(11, 95, 0),(16, 111, 31)
(11, 95, 31),(16, 111, 63)
(11, 95, 63),(16, 111, 95)
(11, 95, 95),(16, 111, 127)
(11, 95, 127),(16, 111, 159)
(11, 95, 159),(16, 111, 191)
(11, 95, 191),(16, 111, 223)
(11, 95, 223),(16, 111, 255)
(11, 111, 0),(16, 127, 31)
(11, 111, 31),(16, 127, 63)
(11, 111, 63),(16, 127, 95)
(11, 111, 95),(16, 127, 127)
(11, 111, 127),(16, 127, 159)
(11, 111, 159),(16, 127, 191)
(11, 111, 191),(16, 127, 223)
(11, 111, 223),(16, 127, 255)
(11, 127, 0),(16, 143, 31)
(11, 127, 31),(16, 143, 63)
(11, 127, 63),(16, 143, 95)
(11, 127, 95),(16, 143, 127)
(11, 127, 127),(16, 143, 159)
(11, 127, 159),(16, 143, 191)
(11, 127, 191),(16, 143, 223)
(11, 127, 223),(16, 143, 255)
(11, 143, 0),(16, 159, 31)
(11, 143, 31),(16, 159, 63)
(11, 143, 63),(16, 159, 95)
(11, 143, 95),(16, 159, 127)
(11, 143, 127),(16, 159, 159)
(11, 143, 159),(16, 159, 191)
(11, 143, 191),(16, 159, 223)
(11, 143, 223),(16, 159, 255)
(11, 159, 0),(16, 175, 31)
(11, 159, 31),(16, 175, 63)
(11, 159, 63),(16, 175, 95)
(11, 159, 95),(16, 175, 127)
(11, 159, 127),(16, 175, 159)
(11, 159, 159),(16, 175, 191)
(11, 159, 191),(16, 175, 223)
(11, 159, 223),(16, 175, 255)
(11, 175, 0),(16, 191, 31)
(11, 175, 31),(16, 191, 63)
(11, 175, 63),(16, 191, 95)
(11, 175, 95),(16, 191, 127)
(11, 175, 127),(16, 191, 159)
(11, 175, 159),(16, 191, 191)
(11, 175, 191),(16, 191, 223)
(11, 175, 223),(16, 191, 255)
(11, 191, 0),(16, 207, 31)
(11, 191, 31),(16, 207, 63)
(11, 191, 63),(16, 207, 95)
(11, 191, 95),(16, 207, 127)
(11, 191, 127),(16, 207, 159)
(11, 191, 159),(16, 207, 191)
(11, 191, 191),(16, 207, 223)
(11, 191, 223),(16, 207, 255)
(11, 207, 0),(16, 223, 31)
(11, 207, 31),(16, 223, 63)
(11, 207, 63),(16, 223, 95)
(11, 207, 95),(16, 223, 127)
(11, 207, 127),(16, 223, 159)
(11, 207, 159),(16, 223, 191)
(11, 207, 191),(16, 223, 223)
(11, 207, 223),(16, 223, 255)
(11, 223, 0),(16, 239, 31)
(11, 223, 31),(16, 239, 63)
(11, 223, 63),(16, 239, 95)
(11, 223, 95),(16, 239, 127)
(11, 223, 127),(16, 239, 159)
(11, 223, 159),(16, 239, 191)
(11, 223, 191),(16, 239, 223)
(11, 223, 223),(16, 239, 255)
(11, 239, 0),(16, 255, 31)
(11, 239, 31),(16, 255, 63)
(11, 239, 63),(16, 255, 95)
(11, 239, 95),(16, 255, 127)
(11, 239, 127),(16, 255, 159)
(11, 239, 159),(16, 255, 191)
(11, 239, 191),(16, 255, 223)
(11, 239, 223),(16, 255, 255)
(16, 0, 0),(22, 15, 31)
(16, 0, 31),(22, 15, 63)
(16, 0, 63),(22, 15, 95)
(16, 0, 95),(22, 15, 127)
(16, 0, 127),(22, 15, 159)
(16, 0, 159),(22, 15, 191)
(16, 0, 191),(22, 15, 223)
(16, 0, 223),(22, 15, 255)
(16, 15, 0),(22, 31, 31)
(16, 15, 31),(22, 31, 63)
(16, 15, 63),(22, 31, 95)
(16, 15, 95),(22, 31, 127)
(16, 15, 127),(22, 31, 159)
(16, 15, 159),(22, 31, 191)
(16, 15, 191),(22, 31, 223)
(16, 15, 223),(22, 31, 255)
(16, 31, 0),(22, 47, 31)
(16, 31, 31),(22, 47, 63)
(16, 31, 63),(22, 47, 95)
(16, 31, 95),(22, 47, 127)
(16, 31, 127),(22, 47, 159)
(16, 31, 159),(22, 47, 191)
(16, 31, 191),(22, 47, 223)
(16, 31, 223),(22, 47, 255)
(16, 47, 0),(22, 63, 31)
(16, 47, 31),(22, 63, 63)
(16, 47, 63),(22, 63, 95)
(16, 47, 95),(22, 63, 127)
(16, 47, 127),(22, 63, 159)
(16, 47, 159),(22, 63, 191)
(16, 47, 191),(22, 63, 223)
(16, 47, 223),(22, 63, 255)
(16, 63, 0),(22, 79, 31)
(16, 63, 31),(22, 79, 63)
(16, 63, 63),(22, 79, 95)
(16, 63, 95),(22, 79, 127)
(16, 63, 127),(22, 79, 159)
(16, 63, 159),(22, 79, 191)
(16, 63, 191),(22, 79, 223)
(16, 63, 223),(22, 79, 255)
(16, 79, 0),(22, 95, 31)
(16, 79, 31),(22, 95, 63)
(16, 79, 63),(22, 95, 95)
(16, 79, 95),(22, 95, 127)
(16, 79, 127),(22, 95, 159)
(16, 79, 159),(22, 95, 191)
(16, 79, 191),(22, 95, 223)
(16, 79, 223),(22, 95, 255)
(16, 95, 0),(22, 111, 31)
(16, 95, 31),(22, 111, 63)
(16, 95, 63),(22, 111, 95)
(16, 95, 95),(22, 111, 127)
(16, 95, 127),(22, 111, 159)
(16, 95, 159),(22, 111, 191)
(16, 95, 191),(22, 111, 223)
(16, 95, 223),(22, 111, 255)
(16, 111, 0),(22, 127, 31)
(16, 111, 31),(22, 127, 63)
(16, 111, 63),(22, 127, 95)
(16, 111, 95),(22, 127, 127)
(16, 111, 127),(22, 127, 159)
(16, 111, 159),(22, 127, 191)
(16, 111, 191),(22, 127, 223)
(16, 111, 223),(22, 127, 255)
(16, 127, 0),(22, 143, 31)
(16, 127, 31),(22, 143, 63)
(16, 127, 63),(22, 143, 95)
(16, 127, 95),(22, 143, 127)
(16, 127, 127),(22, 143, 159)
(16, 127, 159),(22, 143, 191)
(16, 127, 191),(22, 143, 223)
(16, 127, 223),(22, 143, 255)
(16, 143, 0),(22, 159, 31)
(16, 143, 31),(22, 159, 63)
(16, 143, 63),(22, 159, 95)
(16, 143, 95),(22, 159, 127)
(16, 143, 127),(22, 159, 159)
(16, 143, 159),(22, 159, 191)
(16, 143, 191),(22, 159, 223)
(16, 143, 223),(22, 159, 255)
(16, 159, 0),(22, 175, 31)
(16, 159, 31),(22, 175, 63)
(16, 159, 63),(22, 175, 95)
(16, 159, 95),(22, 175, 127)
(16, 159, 127),(22, 175, 159)
(16, 159, 159),(22, 175, 191)
(16, 159, 191),(22, 175, 223)
(16, 159, 223),(22, 175, 255)
(16, 175, 0),(22, 191, 31)
(16, 175, 31),(22, 191, 63)
(16, 175, 63),(22, 191, 95)
(16, 175, 95),(22, 191, 127)
(16, 175, 127),(22, 191, 159)
(16, 175, 159),(22, 191, 191)
(16, 175, 191),(22, 191, 223)
(16, 175, 223),(22, 191, 255)
(16, 191, 0),(22, 207, 31)
(16, 191, 31),(22, 207, 63)
(16, 191, 63),(22, 207, 95)
(16, 191, 95),(22, 207, 127)
(16, 191, 127),(22, 207, 159)
(16, 191, 159),(22, 207, 191)
(16, 191, 191),(22, 207, 223)
(16, 191, 223),(22, 207, 255)
(16, 207, 0),(22, 223, 31)
(16, 207, 31),(22, 223, 63)
(16, 207, 63),(22, 223, 95)
(16, 207, 95),(22, 223, 127)
(16, 207, 127),(22, 223, 159)
(16, 207, 159),(22, 223, 191)
(16, 207, 191),(22, 223, 223)
(16, 207, 223),(22, 223, 255)
(16, 223, 0),(22, 239, 31)
(16, 223, 31),(22, 239, 63)
(16, 223, 63),(22, 239, 95)
(16, 223, 95),(22, 239, 127)
(16, 223, 127),(22, 239, 159)
(16, 223, 159),(22, 239, 191)
(16, 223, 191),(22, 239, 223)
(16, 223, 223),(22, 239, 255)
(16, 239, 0),(22, 255, 31)
(16, 239, 31),(22, 255, 63)
(16, 239, 63),(22, 255, 95)
(16, 239, 95),(22, 255, 127)
(16, 239, 127),(22, 255, 159)
(16, 239, 159),(22, 255, 191)
(16, 239, 191),(22, 255, 223)
(16, 239, 223),(22, 255, 255)
(22, 0, 0),(27, 15, 31)
(22, 0, 31),(27, 15, 63)
(22, 0, 63),(27, 15, 95)
(22, 0, 95),(27, 15, 127)
(22, 0, 127),(27, 15, 159)
(22, 0, 159),(27, 15, 191)
(22, 0, 191),(27, 15, 223)
(22, 0, 223),(27, 15, 255)
(22, 15, 0),(27, 31, 31)
(22, 15, 31),(27, 31, 63)
(22, 15, 63),(27, 31, 95)
(22, 15, 95),(27, 31, 127)
(22, 15, 127),(27, 31, 159)
(22, 15, 159),(27, 31, 191)
(22, 15, 191),(27, 31, 223)
(22, 15, 223),(27, 31, 255)
(22, 31, 0),(27, 47, 31)
(22, 31, 31),(27, 47, 63)
(22, 31, 63),(27, 47, 95)
(22, 31, 95),(27, 47, 127)
(22, 31, 127),(27, 47, 159)
(22, 31, 159),(27, 47, 191)
(22, 31, 191),(27, 47, 223)
(22, 31, 223),(27, 47, 255)
(22, 47, 0),(27, 63, 31)
(22, 47, 31),(27, 63, 63)
(22, 47, 63),(27, 63, 95)
(22, 47, 95),(27, 63, 127)
(22, 47, 127),(27, 63, 159)
(22, 47, 159),(27, 63, 191)
(22, 47, 191),(27, 63, 223)
(22, 47, 223),(27, 63, 255)
(22, 63, 0),(27, 79, 31)
(22, 63, 31),(27, 79, 63)
(22, 63, 63),(27, 79, 95)
(22, 63, 95),(27, 79, 127)
(22, 63, 127),(27, 79, 159)
(22, 63, 159),(27, 79, 191)
(22, 63, 191),(27, 79, 223)
(22, 63, 223),(27, 79, 255)
(22, 79, 0),(27, 95, 31)
(22, 79, 31),(27, 95, 63)
(22, 79, 63),(27, 95, 95)
(22, 79, 95),(27, 95, 127)
(22, 79, 127),(27, 95, 159)
(22, 79, 159),(27, 95, 191)
(22, 79, 191),(27, 95, 223)
(22, 79, 223),(27, 95, 255)
(22, 95, 0),(27, 111, 31)
(22, 95, 31),(27, 111, 63)
(22, 95, 63),(27, 111, 95)
(22, 95, 95),(27, 111, 127)
(22, 95, 127),(27, 111, 159)
(22, 95, 159),(27, 111, 191)
(22, 95, 191),(27, 111, 223)
(22, 95, 223),(27, 111, 255)
(22, 111, 0),(27, 127, 31)
(22, 111, 31),(27, 127, 63)
(22, 111, 63),(27, 127, 95)
(22, 111, 95),(27, 127, 127)
(22, 111, 127),(27, 127, 159)
(22, 111, 159),(27, 127, 191)
(22, 111, 191),(27, 127, 223)
(22, 111, 223),(27, 127, 255)
(22, 127, 0),(27, 143, 31)
(22, 127, 31),(27, 143, 63)
(22, 127, 63),(27, 143, 95)
(22, 127, 95),(27, 143, 127)
(22, 127, 127),(27, 143, 159)
(22, 127, 159),(27, 143, 191)
(22, 127, 191),(27, 143, 223)
(22, 127, 223),(27, 143, 255)
(22, 143, 0),(27, 159, 31)
(22, 143, 31),(27, 159, 63)
(22, 143, 63),(27, 159, 95)
(22, 143, 95),(27, 159, 127)
(22, 143, 127),(27, 159, 159)
(22, 143, 159),(27, 159, 191)
(22, 143, 191),(27, 159, 223)
(22, 143, 223),(27, 159, 255)
(22, 159, 0),(27, 175, 31)
(22, 159, 31),(27, 175, 63)
(22, 159, 63),(27, 175, 95)
(22, 159, 95),(27, 175, 127)
(22, 159, 127),(27, 175, 159)
(22, 159, 159),(27, 175, 191)
(22, 159, 191),(27, 175, 223)
(22, 159, 223),(27, 175, 255)
(22, 175, 0),(27, 191, 31)
(22, 175, 31),(27, 191, 63)
(22, 175, 63),(27, 191, 95)
(22, 175, 95),(27, 191, 127)
(22, 175, 127),(27, 191, 159)
(22, 175, 159),(27, 191, 191)
(22, 175, 191),(27, 191, 223)
(22, 175, 223),(27, 191, 255)
(22, 191, 0),(27, 207, 31)
(22, 191, 31),(27, 207, 63)
(22, 191, 63),(27, 207, 95)
(22, 191, 95),(27, 207, 127)
(22, 191, 127),(27, 207, 159)
(22, 191, 159),(27, 207, 191)
(22, 191, 191),(27, 207, 223)
(22, 191, 223),(27, 207, 255)
(22, 207, 0),(27, 223, 31)
(22, 207, 31),(27, 223, 63)
(22, 207, 63),(27, 223, 95)
(22, 207, 95),(27, 223, 127)
(22, 207, 127),(27, 223, 159)
(22, 207, 159),(27, 223, 191)
(22, 207, 191),(27, 223, 223)
(22, 207, 223),(27, 223, 255)
(22, 223, 0),(27, 239, 31)
(22, 223, 31),(27, 239, 63)
(22, 223, 63),(27, 239, 95)
(22, 223, 95),(27, 239, 127)
(22, 223, 127),(27, 239, 159)
(22, 223, 159),(27, 239, 191)
(22, 223, 191),(27, 239, 223)
(22, 223, 223),(27, 239, 255)
(22, 239, 0),(27, 255, 31)
(22, 239, 31),(27, 255, 63)
(22, 239, 63),(27, 255, 95)
(22, 239, 95),(27, 255, 127)
(22, 239, 127),(27, 255, 159)
(22, 239, 159),(27, 255, 191)
(22, 239, 191),(27, 255, 223)
(22, 239, 223),(27, 255, 255)
(27, 0, 0),(33, 15, 31)
(27, 0, 31),(33, 15, 63)
(27, 0, 63),(33, 15, 95)
(27, 0, 95),(33, 15, 127)
(27, 0, 127),(33, 15, 159)
(27, 0, 159),(33, 15, 191)
(27, 0, 191),(33, 15, 223)
(27, 0, 223),(33, 15, 255)
(27, 15, 0),(33, 31, 31)
(27, 15, 31),(33, 31, 63)
(27, 15, 63),(33, 31, 95)
(27, 15, 95),(33, 31, 127)
(27, 15, 127),(33, 31, 159)
(27, 15, 159),(33, 31, 191)
(27, 15, 191),(33, 31, 223)
(27, 15, 223),(33, 31, 255)
(27, 31, 0),(33, 47, 31)
(27, 31, 31),(33, 47, 63)
(27, 31, 63),(33, 47, 95)
(27, 31, 95),(33, 47, 127)
(27, 31, 127),(33, 47, 159)
(27, 31, 159),(33, 47, 191)
(27, 31, 191),(33, 47, 223)
(27, 31, 223),(33, 47, 255)
(27, 47, 0),(33, 63, 31)
(27, 47, 31),(33, 63, 63)
(27, 47, 63),(33, 63, 95)
(27, 47, 95),(33, 63, 127)
(27, 47, 127),(33, 63, 159)
(27, 47, 159),(33, 63, 191)
(27, 47, 191),(33, 63, 223)
(27, 47, 223),(33, 63, 255)
(27, 63, 0),(33, 79, 31)
(27, 63, 31),(33, 79, 63)
(27, 63, 63),(33, 79, 95)
(27, 63, 95),(33, 79, 127)
(27, 63, 127),(33, 79, 159)
(27, 63, 159),(33, 79, 191)
(27, 63, 191),(33, 79, 223)
(27, 63, 223),(33, 79, 255)
(27, 79, 0),(33, 95, 31)
(27, 79, 31),(33, 95, 63)
(27, 79, 63),(33, 95, 95)
(27, 79, 95),(33, 95, 127)
(27, 79, 127),(33, 95, 159)
(27, 79, 159),(33, 95, 191)
(27, 79, 191),(33, 95, 223)
(27, 79, 223),(33, 95, 255)
(27, 95, 0),(33, 111, 31)
(27, 95, 31),(33, 111, 63)
(27, 95, 63),(33, 111, 95)
(27, 95, 95),(33, 111, 127)
(27, 95, 127),(33, 111, 159)
(27, 95, 159),(33, 111, 191)
(27, 95, 191),(33, 111, 223)
(27, 95, 223),(33, 111, 255)
(27, 111, 0),(33, 127, 31)
(27, 111, 31),(33, 127, 63)
(27, 111, 63),(33, 127, 95)
(27, 111, 95),(33, 127, 127)
(27, 111, 127),(33, 127, 159)
(27, 111, 159),(33, 127, 191)
(27, 111, 191),(33, 127, 223)
(27, 111, 223),(33, 127, 255)
(27, 127, 0),(33, 143, 31)
(27, 127, 31),(33, 143, 63)
(27, 127, 63),(33, 143, 95)
(27, 127, 95),(33, 143, 127)
(27, 127, 127),(33, 143, 159)
(27, 127, 159),(33, 143, 191)
(27, 127, 191),(33, 143, 223)
(27, 127, 223),(33, 143, 255)
(27, 143, 0),(33, 159, 31)
(27, 143, 31),(33, 159, 63)
(27, 143, 63),(33, 159, 95)
(27, 143, 95),(33, 159, 127)
(27, 143, 127),(33, 159, 159)
(27, 143, 159),(33, 159, 191)
(27, 143, 191),(33, 159, 223)
(27, 143, 223),(33, 159, 255)
(27, 159, 0),(33, 175, 31)
(27, 159, 31),(33, 175, 63)
(27, 159, 63),(33, 175, 95)
(27, 159, 95),(33, 175, 127)
(27, 159, 127),(33, 175, 159)
(27, 159, 159),(33, 175, 191)
(27, 159, 191),(33, 175, 223)
(27, 159, 223),(33, 175, 255)
(27, 175, 0),(33, 191, 31)
(27, 175, 31),(33, 191, 63)
(27, 175, 63),(33, 191, 95)
(27, 175, 95),(33, 191, 127)
(27, 175, 127),(33, 191, 159)
(27, 175, 159),(33, 191, 191)
(27, 175, 191),(33, 191, 223)
(27, 175, 223),(33, 191, 255)
